userId,negative_samples
561,"[1289, 4342, 5235, 2825, 6283, 1887, 1776, 2507, 2333, 7822, 6475, 2438, 7586, 5729, 7213, 389, 1962, 6313, 2701, 6884, 1436, 894, 4010, 8259, 3926, 599, 4157, 275, 4215, 3810, 8413, 2526, 2575, 4496, 8354, 6440, 757, 3962, 5866, 5814, 1042, 273, 3651, 3499, 6034, 3401, 1693, 4120, 4861, 4852, 2017, 6927, 4193, 5909, 689, 5881, 5900, 2288, 266, 6195, 7020, 3332, 2436, 4412, 4348, 4503, 7668, 3464, 8811, 8362, 6516, 4132, 7940, 2374, 66, 3052, 4811, 6671, 8532, 640, 2646, 3119, 3236, 5899, 3550, 3397, 1503, 7447, 6341, 607, 3898, 7861, 5562, 299, 4976, 3948, 6419, 4637, 1794]"
562,"[99, 6118, 866, 3343, 4462, 3932, 2590, 173, 1700, 3447, 6307, 271, 662, 4294, 6802, 5772, 0, 4355, 613, 8266, 8114, 494, 2030, 1062, 175, 2289, 5211, 2348, 2905, 3288, 3713, 5320, 4982, 5876, 2480, 2175, 3925, 7917, 5862, 4932, 4473, 8882, 2678, 838, 6557, 6174, 7858, 156, 8762, 6678, 4477, 655, 3513, 4994, 5534, 6743, 5145, 1271, 7786, 7238, 4000, 7138, 1911, 6721, 8556, 3872, 4171, 5010, 4501, 6398, 743, 6661, 6878, 6170, 7400, 8086, 6921, 3247, 3321, 7088, 215, 5100, 3532, 2660, 4005, 8056, 905, 6558, 4765, 3730, 906, 5783, 8127, 8512, 1946, 50, 2301, 217, 3546]"
563,"[8795, 8058, 3894, 4278, 7927, 8214, 5827, 3203, 1889, 8716, 7160, 8173, 7235, 520, 8121, 423, 2868, 8785, 3391, 2058, 8147, 3933, 6674, 9041, 5050, 1141, 1593, 1075, 2801, 7440, 7029, 559, 3816, 3902, 8007, 5422, 6149, 4715, 6796, 5463, 2840, 3047, 1163, 6186, 5890, 5094, 6964, 4281, 8540, 8468, 1503, 6775, 4482, 8804, 4123, 6116, 1406, 6009, 4975, 8006, 3216, 7488, 4093, 7701, 5855, 5797, 7776, 8850, 6098, 7326, 2889, 3479, 2295, 2876, 3721, 4472, 6638, 2403, 7352, 5714, 6649, 8885, 3596, 3493, 6904, 8179, 2312, 2026, 132, 7085, 3728, 6797, 6402, 7168, 2683, 1751, 3094, 2423, 4949]"
564,"[5568, 808, 6930, 753, 244, 6178, 2208, 5310, 249, 2731, 6267, 6499, 1730, 3564, 7028, 4744, 7036, 234, 432, 146, 5078, 979, 1982, 749, 7921, 4163, 8197, 6391, 5963, 5366, 5023, 2121, 995, 2550, 3479, 2058, 5739, 1024, 3621, 777, 4873, 1955, 6096, 2054, 2468, 3425, 2664, 1345, 690, 529, 6359, 8982, 5987, 3095, 7528, 2255, 974, 975, 546, 7991, 5710, 5127, 3194, 8436, 8715, 6339, 5494, 1881, 1456, 128, 8984, 8340, 3060, 5549, 2646, 5244, 8143, 2877, 8830, 4499, 6388, 7947, 870, 314, 6334, 5215, 8609, 7644, 6423, 6903, 7372, 3755, 3407, 1850, 400, 3770, 1698, 7873, 6585]"
565,"[8146, 2628, 1785, 2139, 2163, 5421, 3751, 8933, 2737, 6256, 1403, 586, 7250, 3009, 5187, 4919, 2409, 103, 400, 2900, 6361, 5661, 5822, 6608, 3619, 3941, 3728, 4961, 6935, 3709, 6143, 2833, 980, 1187, 1952, 2309, 6835, 6857, 4894, 5371, 8513, 8018, 6773, 8463, 1951, 3644, 4820, 2256, 8220, 5904, 796, 272, 6961, 8673, 674, 1064, 5112, 6136, 8360, 3611, 8067, 2112, 5718, 746, 8787, 1904, 3008, 4685, 1756, 6090, 2526, 7602, 3529, 7961, 5019, 8275, 5323, 772, 3679, 1583, 7807, 6445, 2637, 502, 2683, 8969, 893, 7184, 4151, 7893, 6782, 7564, 5441, 3391, 4759, 6944, 7594, 3285, 6897]"
566,"[5703, 8527, 1791, 3768, 2922, 321, 7852, 1589, 3034, 6052, 3024, 5466, 3338, 5834, 6580, 5460, 979, 7318, 2505, 2882, 4164, 8361, 718, 8168, 7724, 7395, 5341, 6325, 6322, 3983, 8392, 8193, 4304, 7941, 7963, 8299, 3493, 4464, 7736, 8671, 8963, 2074, 2822, 2104, 3125, 4416, 2426, 1664, 2467, 237, 1617, 1131, 3156, 5545, 782, 1107, 4634, 72, 1357, 3883, 3520, 8992, 7545, 5814, 4559, 5001, 8456, 4354, 6858, 2827, 2018, 8629, 7655, 3762, 3313, 5954, 918, 1994, 2134, 7788, 5924, 4658, 5626, 488, 6116, 4954, 132, 1400, 2564, 5144, 5265, 3512, 6407, 3822, 1404, 8561, 3704, 8683, 5966]"
567,"[5362, 4410, 1467, 7685, 3432, 4200, 4371, 6285, 2407, 671, 4456, 1003, 4468, 8811, 2673, 7695, 1815, 8234, 4802, 2029, 1256, 6171, 5871, 4168, 3168, 8853, 4759, 741, 6548, 1887, 8685, 5025, 1411, 7082, 6388, 8399, 6922, 7081, 4342, 8629, 4345, 5196, 3930, 6860, 5891, 8928, 4295, 5679, 555, 3384, 3712, 529, 8084, 6234, 60, 1412, 6046, 7982, 4194, 4416, 6003, 1559, 691, 8332, 1794, 4357, 4412, 7390, 3873, 985, 6426, 5138, 5366, 5783, 940, 6999, 3989, 5255, 2523, 873, 712, 5535, 3054, 1285, 3130, 1280, 4241, 7549, 4082, 8958, 1579, 7058, 6394, 7659, 5845, 4860, 6441, 2987, 5608]"
568,"[2671, 8635, 559, 4079, 226, 6310, 5411, 578, 3610, 896, 6880, 3884, 2818, 7138, 4827, 2246, 890, 2192, 3508, 3792, 4772, 2290, 7506, 1261, 6465, 760, 4800, 581, 6307, 3637, 8057, 757, 3287, 2579, 6176, 4790, 6565, 1177, 6752, 3522, 1132, 7842, 5921, 3428, 5237, 6117, 6276, 7631, 3313, 7108, 2408, 989, 2132, 2271, 3859, 2646, 6531, 6218, 5983, 7092, 5952, 7772, 3516, 4499, 6458, 1050, 8961, 8458, 2208, 8886, 3254, 3883, 1060, 4430, 1222, 4204, 6674, 3559, 4325, 7572, 2182, 2832, 3602, 1783, 2091, 2518, 1301, 5125, 4835, 5352, 7238, 4403, 8958, 7033, 3455, 2872, 5895, 4000, 2122]"
569,"[4127, 8680, 4397, 8148, 1925, 5154, 154, 6860, 4476, 5447, 4121, 2297, 3472, 1956, 6069, 7590, 15, 60, 1083, 6216, 6964, 5244, 4848, 4493, 8768, 7656, 5926, 1209, 2603, 6641, 7648, 6474, 3081, 8402, 3354, 7627, 5174, 4815, 5489, 4483, 2266, 5309, 6791, 3875, 1560, 2967, 3322, 3523, 1586, 4952, 6407, 4648, 7420, 4611, 1388, 8812, 8885, 2121, 3727, 5114, 5894, 4539, 8191, 1681, 975, 7434, 1131, 8430, 8633, 6801, 6681, 7748, 3348, 834, 1762, 7613, 1237, 4325, 8938, 2288, 1172, 9049, 3505, 3427, 3752, 4944, 4520, 5911, 929, 7130, 2243, 287, 4674, 7511, 2116, 6346, 7637, 1928, 6613]"
570,"[6267, 2193, 3769, 4089, 226, 3799, 6309, 2418, 2752, 4018, 2565, 7381, 1133, 1719, 4398, 1722, 3830, 986, 3482, 7370, 695, 2822, 1821, 256, 7719, 2257, 7926, 7493, 5544, 5752, 4160, 9052, 5858, 5550, 2208, 2026, 8993, 460, 6188, 7640, 1796, 4242, 3444, 1151, 2184, 5796, 8195, 1051, 3650, 3361, 4809, 1968, 6051, 840, 8661, 2607, 5577, 6749, 7386, 2038, 728, 5132, 7796, 605, 887, 5309, 2744, 1657, 8965, 955, 2240, 4000, 3693, 4251, 4731, 1846, 7937, 2749, 5714, 2056, 2030, 3151, 6645, 6058, 6482, 2974, 2668, 2313, 7352, 645, 8967, 6347, 1593, 5617, 3262, 356, 3094, 3195, 3080]"
571,"[7939, 5930, 5372, 3503, 675, 1805, 1618, 8034, 7468, 3401, 7011, 5349, 589, 5775, 7177, 7773, 5314, 7323, 615, 4036, 7808, 770, 3188, 5602, 8743, 6552, 5411, 5036, 2575, 2064, 8484, 1497, 4744, 8022, 7013, 3193, 3702, 2328, 2375, 100, 7525, 5112, 5710, 1223, 1333, 4932, 1373, 1608, 3988, 2603, 2885, 5888, 5979, 2266, 8851, 2642, 4077, 8025, 3815, 4756, 6183, 8239, 701, 6298, 5703, 4394, 3041, 4335, 7550, 7008, 8647, 5197, 1492, 974, 6029, 3517, 7611, 6251, 1117, 1672, 4786, 3613, 2596, 6046, 6117, 285, 5121, 2649, 8608, 51, 7360, 4654, 8617, 5860, 8574, 1372, 8700, 5214, 7520]"
572,"[4659, 3366, 2670, 1723, 3819, 1935, 3068, 2292, 5689, 6642, 2227, 5943, 3042, 4224, 6742, 5170, 1775, 7446, 3118, 3870, 416, 6770, 2477, 6660, 6630, 4860, 2765, 6106, 8907, 2076, 7141, 8023, 71, 8039, 6138, 3135, 5457, 8775, 1037, 2566, 3482, 1584, 7470, 2855, 6673, 4074, 687, 5143, 1318, 7323, 1701, 1295, 5390, 5327, 7185, 2704, 3921, 6748, 5635, 7799, 2919, 2128, 2770, 2071, 2540, 104, 3631, 3314, 1449, 2210, 2565, 878, 1302, 6211, 48, 8057, 1959, 5400, 3031, 4160, 6030, 3972, 8620, 8969, 1259, 6582, 2826, 3639, 5623, 8567, 7056, 1650, 2544, 4075, 6814, 2125, 5783, 3295, 1038]"
573,"[8209, 5444, 8669, 3792, 4625, 6503, 560, 4236, 3470, 3295, 8595, 4005, 4167, 6066, 5129, 5162, 8395, 4727, 6772, 79, 7927, 5956, 1425, 1243, 2575, 1953, 5501, 6934, 6717, 4690, 5458, 8243, 3645, 4292, 5314, 4419, 4485, 8742, 8097, 2089, 8247, 3545, 6438, 5209, 2535, 7332, 4917, 579, 1934, 7893, 2231, 3842, 6925, 6343, 3709, 2705, 7180, 3905, 6492, 3980, 5904, 966, 7970, 6817, 7564, 7137, 7101, 4826, 4909, 2068, 7144, 339, 1222, 3814, 4064, 6481, 8938, 296, 7630, 8296, 7619, 7345, 880, 6109, 2117, 535, 8245, 2544, 8530, 8461, 3897, 4242, 8800, 2286, 4857, 4816, 8770, 6779, 5665]"
574,"[2982, 8676, 1352, 429, 6287, 6052, 5556, 861, 7995, 8198, 7733, 2539, 6358, 2840, 2042, 6478, 1711, 6277, 1173, 8280, 7239, 6171, 7497, 7146, 1563, 3549, 1340, 1364, 7014, 2578, 2805, 2485, 5867, 4212, 4740, 6593, 8369, 6803, 7655, 1917, 4684, 2043, 2293, 1243, 2312, 5595, 4224, 1176, 2352, 7758, 2085, 4605, 7526, 7075, 1559, 1063, 5521, 6443, 6985, 5685, 2804, 2147, 4261, 8969, 716, 2837, 7052, 8368, 2342, 4173, 8129, 5146, 3306, 617, 960, 3664, 5754, 6961, 7030, 7482, 3280, 320, 2010, 4689, 7268, 6075, 2020, 1365, 8429, 1499, 2537, 582, 8737, 4985, 3551, 725, 7685, 4861, 7130]"
575,"[5550, 8795, 1070, 6485, 898, 4270, 5816, 3965, 7175, 8253, 3522, 509, 948, 1801, 7571, 3228, 5764, 4958, 5198, 798, 164, 7735, 8257, 1340, 7377, 7436, 8601, 4130, 2719, 3039, 1342, 1406, 258, 4074, 3820, 8310, 40, 2864, 3323, 3047, 5119, 6909, 7267, 1901, 2077, 1391, 7575, 4651, 156, 8944, 4436, 1636, 415, 8188, 7662, 6514, 294, 8266, 8674, 3272, 8193, 8816, 2244, 2162, 5073, 4712, 840, 663, 5864, 5884, 2509, 6682, 4059, 4477, 3863, 8179, 8351, 2128, 2915, 7496, 7851, 7254, 7835, 4778, 8479, 220, 1649, 1333, 8383, 1428, 2187, 2482, 8701, 2978, 2561, 683, 2197, 767, 7576]"
576,"[3100, 2643, 2437, 7721, 6065, 3101, 7785, 5815, 7328, 8593, 3842, 5733, 7533, 8853, 6545, 2217, 5865, 3444, 5967, 6554, 1537, 9039, 8583, 2041, 7560, 4980, 6981, 6020, 4126, 5509, 8761, 8815, 1643, 3541, 6713, 7168, 6282, 6572, 2279, 6341, 8667, 2222, 614, 2727, 6258, 6965, 4933, 6175, 3831, 1239, 2755, 3018, 8506, 8349, 5708, 468, 7085, 2102, 243, 3367, 3903, 8590, 3574, 8097, 2229, 3111, 8745, 4777, 1859, 8732, 2239, 5088, 1294, 535, 3854, 4120, 4664, 8393, 8864, 8668, 4770, 8354, 7853, 3991, 6389, 3515, 7625, 3219, 4871, 3742, 8399, 3511, 7635, 7599, 2978, 514, 5141, 8939, 2166]"
577,"[6834, 5298, 4219, 7920, 6937, 2828, 7406, 1940, 742, 4972, 930, 8133, 261, 6784, 7905, 904, 2505, 3638, 8192, 4359, 5904, 5076, 2407, 6939, 2106, 355, 7488, 2554, 7117, 7765, 8601, 3617, 3868, 2463, 590, 1264, 5751, 5690, 8749, 3630, 8872, 1465, 8123, 6044, 1010, 8189, 2532, 6422, 606, 8990, 5558, 5063, 5474, 3599, 1964, 4192, 5462, 5481, 2408, 2516, 5668, 1240, 7685, 293, 7566, 5959, 1642, 2266, 2715, 4105, 7288, 2720, 2926, 1784, 5883, 755, 1604, 8165, 7993, 7509, 9012, 4888, 5803, 7150, 5004, 4945, 6205, 5814, 6009, 5175, 8625, 3998, 5346, 1551, 3334, 3448, 5128, 7691, 7307]"
578,"[1963, 5239, 3456, 2253, 4418, 6887, 2222, 6805, 7494, 2008, 5708, 7470, 4784, 2374, 2154, 8342, 1852, 2132, 303, 5730, 3662, 4557, 3407, 8362, 5319, 2344, 5791, 5465, 6483, 7847, 7744, 2705, 1186, 396, 6525, 2711, 4306, 7243, 3117, 3565, 5941, 4662, 8137, 1655, 5212, 2059, 4346, 4493, 3402, 1823, 5879, 1100, 6320, 1088, 7723, 2852, 1581, 2350, 5774, 4687, 2959, 3750, 6947, 1585, 4741, 6027, 1816, 496, 7026, 1796, 8417, 2698, 752, 733, 6067, 7675, 1744, 454, 3131, 967, 7477, 411, 6646, 8498, 4222, 7498, 4396, 1513, 3707, 3771, 8754, 6060, 3151, 5375, 985, 2221, 3989, 5243, 2416]"
579,"[2431, 4828, 5643, 8650, 4670, 3230, 2507, 1213, 754, 8318, 5782, 3804, 4561, 2354, 394, 5320, 3286, 5950, 4385, 6433, 3472, 4384, 7868, 7877, 4886, 8329, 3237, 6219, 2760, 3845, 7670, 7654, 7103, 8795, 6769, 6137, 1196, 5388, 7030, 1209, 960, 4410, 4202, 8773, 4247, 5694, 5137, 4858, 5271, 3504, 1020, 1809, 8930, 5642, 399, 2739, 6272, 5364, 954, 3469, 8931, 4500, 6688, 5589, 6275, 5255, 5698, 5004, 8531, 5178, 6171, 1804, 1070, 3642, 1101, 5403, 7292, 4926, 3153, 6613, 6588, 6132, 3747, 2210, 6422, 3457, 1946, 5121, 4873, 8019, 4166, 7181, 8366, 456, 2461, 3165, 8705, 1914, 3279]"
580,"[9025, 7803, 6038, 3519, 5360, 8459, 6297, 8295, 7639, 3333, 3575, 9016, 4675, 7431, 2029, 2203, 6427, 1840, 6785, 563, 6188, 1814, 5189, 6167, 8556, 3887, 1327, 4464, 1296, 4525, 5654, 2786, 6245, 6844, 2940, 4022, 7532, 2446, 6122, 7095, 5839, 2020, 5933, 177, 4629, 2581, 5176, 5503, 3170, 1418, 831, 6508, 5601, 3757, 4819, 2518, 3560, 1968, 9022, 8946, 2699, 3469, 4841, 4935, 6409, 2838, 1269, 3530, 2790, 2008, 1660, 1821, 372, 1992, 3933, 712, 8353, 6292, 4007, 5858, 8711, 8557, 2528, 8488, 7500, 7873, 8782, 660, 1861, 1919, 4368, 4169, 1891, 7701, 7746, 4724, 4133, 1205, 4294]"
581,"[1798, 7293, 4426, 5242, 4247, 5244, 4051, 6033, 599, 3002, 7461, 6036, 2364, 7546, 7865, 7611, 1643, 2644, 3090, 145, 51, 6621, 3431, 3984, 4072, 2650, 8996, 7166, 3855, 7897, 6789, 2275, 4995, 6245, 2886, 3048, 1722, 6430, 2775, 2577, 6254, 8336, 7866, 7278, 6174, 5707, 4673, 5692, 4907, 901, 8752, 5160, 7123, 188, 8968, 7374, 1428, 747, 1153, 4111, 8528, 3310, 6025, 2343, 3890, 3817, 1190, 3177, 6996, 5225, 1349, 705, 1912, 8131, 266, 2902, 2624, 3630, 1973, 4641, 3772, 4177, 8126, 8872, 1095, 6027, 2713, 2151, 3510, 6218, 5080, 7519, 6948, 1110, 2408, 7079, 3068, 3893, 6138]"
582,"[7264, 547, 7115, 6204, 4516, 3861, 3892, 6273, 2633, 5323, 2290, 8881, 7927, 4809, 296, 489, 6397, 7756, 6056, 4238, 3406, 7524, 7783, 1261, 4477, 557, 2702, 5101, 1698, 5129, 3474, 8393, 1142, 1777, 5483, 2504, 5698, 2150, 7495, 7322, 8602, 6474, 4036, 6270, 7045, 2501, 6121, 7930, 4303, 4922, 5611, 1449, 1074, 4498, 5600, 6938, 2600, 1452, 4692, 2261, 2445, 5012, 2162, 6369, 4126, 6226, 2969, 3485, 6640, 4466, 4669, 5187, 446, 4319, 2591, 1623, 3969, 5041, 7379, 5544, 6608, 420, 3659, 7681, 1333, 7244, 7760, 7779, 8123, 8628, 2327, 5974, 1733, 7009, 8928, 135, 6977, 1873, 5871]"
583,"[7495, 4303, 6908, 6692, 1442, 8276, 4580, 8301, 3061, 3623, 5591, 8862, 4709, 7410, 8090, 756, 3558, 6346, 1134, 4247, 6003, 3482, 2317, 302, 5655, 1745, 1215, 498, 151, 7573, 5606, 5837, 5400, 316, 2157, 3240, 5286, 8863, 8984, 1713, 1844, 8703, 1734, 819, 3417, 1942, 1263, 3642, 3207, 4134, 6088, 9053, 8139, 7491, 5762, 4870, 6872, 5114, 2870, 6047, 4569, 7269, 3404, 6812, 6368, 8859, 4008, 719, 3223, 6847, 3363, 9032, 663, 7192, 5930, 6733, 8838, 1848, 7406, 6390, 809, 1287, 7822, 4478, 256, 4381, 5588, 1137, 759, 4686, 8119, 2614, 8755, 4098, 1797, 8325, 2357, 159, 3920]"
584,"[3442, 4096, 1617, 4885, 8481, 1312, 156, 1095, 682, 7100, 5338, 1208, 5473, 1040, 5508, 4868, 4952, 7194, 7600, 832, 1337, 2725, 1230, 5258, 4646, 5490, 3588, 1937, 5541, 8748, 3692, 3116, 3456, 8453, 1840, 3021, 7712, 603, 8932, 7062, 1470, 3793, 8604, 1751, 1949, 766, 2421, 6738, 3208, 2958, 8111, 5882, 116, 7866, 8710, 2042, 2144, 5553, 4451, 7604, 1128, 8377, 503, 2032, 1748, 592, 5664, 3300, 3698, 5815, 8364, 1266, 6629, 1073, 124, 1943, 9046, 3368, 5236, 667, 5755, 1594, 7945, 2110, 7697, 2992, 1866, 1175, 4088, 3763, 7554, 3006, 8221, 3517, 5387, 1854, 4812, 2477, 1503]"
585,"[8082, 5107, 4814, 1100, 3941, 9052, 7256, 1711, 3040, 4413, 4359, 3277, 8820, 5753, 3029, 7466, 158, 3167, 4182, 3342, 5654, 4412, 6251, 4933, 4380, 2171, 7166, 7340, 6180, 570, 2358, 2366, 1322, 8294, 2747, 5664, 8860, 6240, 6572, 3551, 3129, 8846, 8847, 3723, 5290, 1637, 4420, 1563, 211, 7549, 6221, 6781, 1012, 3744, 2246, 2512, 3121, 1497, 3652, 7608, 5091, 9, 4347, 7501, 1164, 7456, 6190, 2239, 2174, 605, 1624, 3213, 6591, 1690, 4158, 7699, 6680, 2483, 5953, 3500, 926, 2602, 8118, 1569, 8509, 6411, 8267, 9043, 7020, 7851, 6593, 3400, 1644, 3370, 8971, 2554, 3319, 4028, 602]"
586,"[1641, 4666, 1814, 8297, 6096, 5870, 7589, 3314, 3953, 3402, 7681, 8023, 571, 2152, 1415, 613, 8680, 7458, 6449, 8323, 704, 8827, 6634, 7754, 2532, 4716, 2822, 9034, 919, 7265, 8332, 6450, 2187, 4201, 8174, 6729, 8980, 2517, 5110, 211, 4718, 6489, 7713, 7903, 3084, 238, 4661, 7945, 2814, 8345, 4577, 5356, 451, 4044, 8893, 5144, 2887, 6779, 7349, 7813, 2047, 3600, 5632, 7306, 1115, 2932, 1121, 5767, 3739, 7609, 1545, 5243, 6868, 7443, 6434, 5473, 3275, 5599, 7578, 5738, 4899, 3047, 6374, 8436, 5841, 8214, 937, 2312, 4282, 175, 3749, 5030, 6846, 2483, 4259, 3313, 1993, 2322, 6555]"
587,"[4283, 4541, 3962, 6216, 2835, 188, 5256, 2280, 7486, 5601, 7986, 5017, 2799, 7886, 7004, 8217, 6895, 2164, 4991, 5760, 1681, 8295, 1056, 2620, 3779, 4275, 5202, 3025, 5748, 1058, 669, 5353, 5981, 7773, 5797, 3172, 8805, 1443, 4556, 2241, 1065, 6235, 4919, 6700, 1877, 849, 1523, 7191, 7779, 6154, 7916, 1716, 2509, 8763, 2191, 8316, 6171, 6514, 401, 6720, 2036, 1183, 134, 2358, 7421, 3634, 7165, 3582, 1265, 4008, 1570, 7926, 962, 6172, 7306, 3581, 8158, 3915, 8702, 6934, 7464, 2926, 3340, 6651, 1938, 5139, 6458, 6691, 522, 7715, 4643, 8168, 8259, 8075, 4376, 8476, 6959, 2529, 4190]"
588,"[34, 5125, 7159, 5141, 99, 2231, 6193, 6925, 7535, 995, 3662, 6849, 4897, 6503, 906, 698, 3525, 3590, 8266, 8953, 5014, 8528, 1872, 4294, 6821, 877, 8158, 624, 6757, 3592, 3888, 4595, 1982, 8755, 469, 1540, 7482, 3696, 456, 7992, 3353, 8541, 2027, 5937, 6253, 3195, 3677, 1508, 594, 119, 7645, 5842, 1342, 7989, 4751, 4651, 3343, 3717, 2272, 4022, 5985, 6831, 1137, 7608, 5219, 4959, 2076, 8793, 2084, 1579, 5064, 1653, 5099, 3481, 7698, 7259, 1256, 7245, 139, 1432, 1958, 1170, 3805, 2942, 5097, 3101, 8436, 6045, 6765, 5522, 2839, 7020, 5622, 5235, 3671, 4041, 6101, 4112, 3116]"
589,"[308, 2476, 868, 1527, 8431, 4196, 2704, 2891, 1445, 5636, 5515, 1923, 615, 1130, 6823, 4926, 6594, 8031, 1667, 3592, 467, 6820, 1424, 1838, 3224, 6069, 5855, 3790, 7925, 5818, 5198, 3878, 7594, 7056, 5439, 3042, 1815, 5504, 4413, 653, 4206, 8757, 4399, 2767, 7706, 2979, 8542, 391, 3426, 2998, 241, 1834, 4070, 7489, 7309, 3133, 8346, 3493, 6167, 1488, 4306, 5673, 4902, 4960, 4249, 7694, 7129, 6897, 4123, 1456, 1073, 3623, 6489, 8425, 2988, 3977, 6817, 7048, 7468, 1316, 3987, 3335, 7327, 1928, 497, 548, 1342, 6122, 5424, 2173, 5236, 5500, 8589, 453, 6344, 5739, 700, 8328, 7130]"
590,"[5274, 5012, 805, 5953, 5398, 6910, 2413, 24, 6841, 2835, 77, 830, 4432, 2321, 4506, 8719, 5568, 2046, 3512, 7857, 2965, 6175, 6092, 7472, 2685, 8175, 8546, 8091, 4814, 5339, 714, 8706, 3516, 7249, 3923, 4863, 9024, 18, 3961, 7437, 2550, 7767, 1238, 5138, 4296, 5263, 4841, 3464, 4375, 8589, 3159, 6609, 2155, 4339, 926, 4802, 3127, 3492, 3710, 4797, 4996, 4820, 6434, 4100, 3195, 8060, 6381, 727, 2689, 657, 4128, 5673, 8840, 5714, 2789, 4517, 7879, 7981, 4275, 8551, 6078, 7105, 4475, 5383, 5303, 98, 147, 5685, 3671, 1139, 7107, 1935, 4374, 1716, 8433, 4424, 2249, 4655, 5139]"
591,"[687, 2022, 5402, 6595, 1985, 2775, 8966, 5823, 7094, 3359, 322, 702, 495, 3038, 5486, 2526, 4312, 6974, 7220, 1356, 5317, 6301, 1340, 8096, 2544, 356, 6916, 7332, 3854, 8650, 3785, 4157, 4725, 3788, 2886, 1580, 334, 6263, 5955, 646, 931, 4555, 8360, 8836, 453, 6007, 1509, 3667, 1906, 2835, 2585, 8439, 6399, 587, 7009, 3961, 5359, 2374, 778, 7868, 3954, 441, 2644, 2115, 8066, 1510, 2417, 1171, 5118, 3445, 3835, 1715, 3596, 1409, 423, 3440, 2535, 6097, 4936, 1483, 6896, 3242, 6238, 9063, 2500, 6508, 3051, 4719, 263, 3326, 7610, 8698, 378, 2091, 8894, 3668, 2435, 978, 559]"
592,"[7270, 4907, 2325, 578, 4782, 8140, 2415, 1802, 4792, 6788, 6437, 8435, 6826, 8112, 7274, 1319, 6893, 8532, 1272, 3224, 2894, 6980, 4890, 1631, 4443, 4807, 4597, 4375, 1282, 1675, 647, 1837, 941, 139, 6266, 3467, 1372, 5946, 3328, 7569, 1129, 4891, 8235, 1341, 3585, 8365, 4468, 8230, 7962, 1626, 4638, 7294, 2010, 7467, 766, 764, 8690, 4583, 5718, 5750, 2603, 3164, 2242, 6525, 8209, 5730, 823, 1433, 6282, 2556, 5042, 8134, 7327, 7140, 8417, 8183, 1865, 5921, 4996, 6652, 2309, 8187, 2967, 4548, 7346, 8074, 2914, 5792, 2635, 8803, 227, 1997, 2528, 3881, 3281, 3191, 2044, 2617, 1215]"
593,"[6922, 8624, 220, 2452, 165, 2173, 6604, 6703, 8365, 8982, 7447, 7306, 3356, 1436, 4151, 2767, 8331, 8389, 6278, 1884, 4713, 768, 8196, 8769, 7010, 8944, 4411, 5572, 1048, 386, 6672, 6505, 4531, 2793, 774, 8549, 5349, 7123, 5579, 8249, 2019, 5288, 6043, 1367, 6390, 5500, 5886, 4681, 8442, 1264, 2600, 6364, 2765, 748, 7929, 5573, 2006, 8208, 1638, 7535, 1550, 801, 2222, 5156, 4234, 5384, 5239, 7985, 8253, 207, 2784, 3524, 6738, 8599, 5440, 60, 7576, 1889, 7625, 6105, 1226, 8762, 8991, 2811, 3714, 8546, 5089, 792, 644, 3558, 5532, 8577, 5636, 5911, 4611, 5791, 2100, 657, 6157]"
594,"[8166, 6594, 6873, 9050, 8159, 7754, 4358, 1482, 7464, 6418, 240, 2276, 4277, 1892, 4137, 7175, 4460, 5196, 5338, 4620, 1226, 595, 8763, 569, 2640, 4685, 4773, 4817, 4153, 1072, 2839, 4682, 1576, 65, 3731, 1845, 2530, 4336, 5234, 4367, 1912, 96, 6681, 6442, 3852, 906, 2697, 597, 6718, 7749, 2342, 1332, 3468, 1563, 4996, 3584, 7120, 47, 1449, 4889, 2288, 5435, 7906, 6808, 6668, 5289, 8521, 9037, 3236, 2892, 621, 3160, 7069, 1089, 6874, 2679, 3351, 1924, 7271, 2001, 7299, 2632, 1945, 1700, 2998, 2164, 8620, 3926, 1160, 7044, 3875, 3845, 3228, 2721, 8155, 3956, 2643, 3598, 7427]"
595,"[3571, 4728, 1986, 6901, 2151, 1401, 4165, 1143, 933, 3516, 2402, 6318, 1931, 6774, 4120, 3903, 7807, 3403, 3454, 1873, 8037, 4703, 4407, 62, 8995, 3110, 185, 1786, 5615, 6169, 2096, 3256, 2319, 1130, 5998, 6331, 5835, 1105, 2533, 4139, 615, 4056, 5749, 3855, 2928, 2886, 2777, 7569, 1113, 7865, 8876, 4044, 7863, 7603, 3751, 3650, 1255, 6088, 8718, 2322, 5074, 2403, 1798, 4, 2162, 8498, 7368, 6354, 8274, 7071, 7579, 7919, 5444, 3585, 211, 7043, 5841, 7847, 7020, 3335, 7468, 2816, 8951, 5515, 6900, 6847, 7680, 7992, 1093, 6711, 1990, 4511, 7104, 7804, 4386, 8588, 2581, 1456, 3102]"
